,154445,,,,36.85,-120.46,-8,40,-8,c,w/m2,w/m2
2007,4,24,18,0,47,315,89,10.85736084,20.0246521,999,311,3
2007,4,24,19,0,0,0,0,8.784790039,17.92080078,999,306,3
2007,4,24,20,0,0,0,0,7.306976318,16.42058716,999,304,3
2007,4,24,21,0,0,0,0,5.752624512,14.84249268,999,303,3
2007,4,24,22,0,0,0,0,4.261016846,13.32769165,999,303,3
2007,4,24,23,0,0,0,0,2.908416748,11.95354614,999,303,3
2007,4,25,0,0,0,0,0,1.745269775,10.77141724,999,302,2
2007,4,25,1,0,0,0,0,0.836120605,9.847070313,998,301,2
2007,4,25,2,0,0,0,0,0.145294189,9.144464111,998,299,2
2007,4,25,3,0,0,0,0,-0.377166748,8.612817383,998,295,2
2007,4,25,4,0,0,0,0,-0.644622803,8.340570068,998,291,2
2007,4,25,5,0,0,0,0,-0.49609375,8.491723633,998,289,2
2007,4,25,6,0,48,326,92,1.407623291,10.42821655,998,291,2
2007,4,25,7,0,88,620,298,4.075164795,13.13900146,999,295,2
2007,4,25,8,0,112,763,514,7.559448242,16.67696533,999,297,2
2007,4,25,9,0,127,841,706,10.47607422,19.63762817,999,299,2
2007,4,25,10,0,137,885,857,13.02349854,22.22362671,998,299,2
2007,4,25,11,0,143,908,952,15.11801147,24.35033569,997,300,3
2007,4,25,12,0,145,914,983,16.55734253,25.81221924,996,300,3
2007,4,25,13,0,143,904,948,17.17959595,26.44436035,995,300,3
2007,4,25,14,0,320,458,692,16.91802979,26.17870483,994,298,3
2007,4,25,15,0,200,612,622,14.90023804,24.1295105,994,296,4
2007,4,25,16,0,232,145,308,12.45687866,21.64879761,994,295,4
2007,4,25,17,0,105,416,247,10.27987671,19.43898926,994,295,4
2007,4,25,18,0,47,314,90,7.958770752,17.08287964,994,295,4
2007,4,25,19,0,0,0,0,6.134399414,15.23070679,995,294,4
2007,4,25,20,0,0,0,0,4.567932129,13.64000854,995,294,4
2007,4,25,21,0,0,0,0,2.987213135,12.03426514,995,293,3
2007,4,25,22,0,0,0,0,1.703704834,10.72985229,995,292,3
2007,4,25,23,0,0,0,0,0.837677002,9.849389648,995,292,3
2007,4,26,0,0,0,0,0,0.236724854,9.238244629,994,295,3
2007,4,26,1,0,0,0,0,-0.171081543,8.823510742,993,298,3
2007,4,26,2,0,0,0,0,-0.472747803,8.516595459,993,302,3
2007,4,26,3,0,0,0,0,-0.698028564,8.287316895,993,306,3
2007,4,26,4,0,0,0,0,-0.873687744,8.108453369,993,308,3
2007,4,26,5,0,0,0,0,-0.675720215,8.309869385,994,308,3
2007,4,26,6,0,48,320,93,1.48236084,10.50493774,994,307,3
2007,4,26,7,0,87,604,295,4.936187744,14.01409302,994,310,3
2007,4,26,8,0,111,744,506,8.555145264,17.68822632,994,310,3
2007,4,26,9,0,126,822,695,11.95141602,21.13564453,994,311,3
2007,4,26,10,0,136,867,844,14.87094116,24.09972534,994,311,3
2007,4,26,11,0,142,891,938,17.14331055,26.40767822,993,311,3
2007,4,26,12,0,144,898,970,18.74546814,28.03548584,993,312,3
2007,4,26,13,0,142,891,937,19.62986755,28.93432007,992,314,3
2007,4,26,14,0,136,867,843,19.73510742,29.0413147,991,318,3
2007,4,26,15,0,126,823,694,19.13121033,28.42757568,991,322,3
2007,4,26,16,0,111,744,505,17.88954163,27.16588745,991,325,3
2007,4,26,17,0,87,604,294,15.9831543,25.22939453,991,325,3
2007,4,26,18,0,48,318,93,12.6590271,21.85418091,992,317,3
2007,4,26,19,0,0,0,0,10.5378418,19.70098267,992,313,3
2007,4,26,20,0,0,0,0,9.200927734,18.34395752,992,310,3
2007,4,26,21,0,0,0,0,7.89755249,17.02092896,993,308,3
2007,4,26,22,0,0,0,0,6.684753418,15.78972778,993,306,2
2007,4,26,23,0,0,0,0,5.663635254,14.75304565,992,306,2
2007,4,27,0,0,0,0,0,4.841156006,13.91790161,992,309,2
2007,4,27,1,0,0,0,0,4.326324463,13.39504395,992,310,1
2007,4,27,2,0,0,0,0,3.980224609,13.04351196,992,310,1
2007,4,27,3,0,0,0,0,3.705963135,12.76488647,993,311,1
2007,4,27,4,0,0,0,0,3.487335205,12.54277954,993,312,2
2007,4,27,5,0,0,0,0,3.788452148,12.84856567,993,312,2
2007,4,27,6,0,49,322,95,6.782531738,15.88884888,994,313,1
2007,4,27,7,0,88,601,296,10.55712891,19.72030029,994,309,1
2007,4,27,8,0,111,741,506,15.0133667,24.24431763,994,314,1
2007,4,27,9,0,126,819,695,18.91329956,28.205896,995,320,1
2007,4,27,10,0,137,865,844,22.45169067,31.80327759,994,319,0
2007,4,27,11,0,142,889,939,25.10144043,34.49950562,994,233,0
2007,4,27,12,0,144,898,972,26.55651855,35.981073,993,219,0
2007,4,27,13,0,142,891,940,27.36190796,36.80141602,993,230,0
2007,4,27,14,0,137,869,846,27.37408447,36.81386719,992,257,0
2007,4,27,15,0,127,825,698,26.60400391,36.02953491,991,286,0
2007,4,27,16,0,111,747,509,25.08085632,34.47869263,990,304,1
2007,4,27,17,0,88,607,297,22.35128784,31.70134888,991,314,1
2007,4,27,18,0,49,324,95,18.33273315,27.61620483,991,314,2
2007,4,27,19,0,0,0,0,16.25820923,25.50875244,991,316,3
2007,4,27,20,0,0,0,0,14.73101807,23.95778809,992,318,3
2007,4,27,21,0,0,0,0,13.26095581,22.46517334,993,320,3
2007,4,27,22,0,0,0,0,11.92602539,21.11000977,993,320,2
2007,4,27,23,0,0,0,0,10.78469849,19.95150146,992,320,2
2007,4,28,0,0,0,0,0,9.841918945,18.99456177,992,315,2
2007,4,28,1,0,0,0,0,9.131164551,18.27315674,992,303,1
2007,4,28,2,0,0,0,0,8.553985596,17.68731079,992,290,1
2007,4,28,3,0,0,0,0,8.003234863,17.12819824,993,282,1
2007,4,28,4,0,0,0,0,7.532073975,16.64989624,993,276,1
2007,4,28,5,0,0,0,0,7.683166504,16.80327759,993,265,1
2007,4,28,6,0,51,51,59,10.94268799,20.1118103,993,236,0
2007,4,28,7,0,125,311,234,14.43798828,23.66015015,993,219,0
2007,4,28,8,0,165,521,445,19.01782227,28.31221924,993,205,0
2007,4,28,9,0,127,820,699,23.59738159,32.96886597,993,175,0
2007,4,28,10,0,310,498,719,26.59832764,36.02367554,992,184,1
2007,4,28,11,0,143,890,942,28.41508484,37.87450562,991,206,1
2007,4,28,12,0,145,898,974,29.45620728,38.93566284,991,228,1
2007,4,28,13,0,143,891,941,29.90692139,39.39519653,990,247,1
2007,4,28,14,0,137,867,847,29.45106506,38.93047485,989,259,2
2007,4,28,15,0,127,822,698,28.2263031,37.68221436,989,267,2
2007,4,28,16,0,112,744,509,26.26820374,35.68761597,989,274,3
2007,4,28,17,0,88,606,298,23.42889404,32.7975708,990,280,3
2007,4,28,18,0,49,328,97,19.2587738,28.55721436,991,286,3
2007,4,28,19,0,0,0,0,15.94619751,25.19182739,992,290,3
2007,4,28,20,0,0,0,0,13.44198608,22.64898071,993,294,3
2007,4,28,21,0,0,0,0,11.40548706,20.5815979,993,298,2
2007,4,28,22,0,0,0,0,9.79876709,18.95070801,993,299,2
2007,4,28,23,0,0,0,0,8.529754639,17.66259155,993,296,2
2007,4,29,0,0,0,0,0,7.390960693,16.50661621,993,291,2
2007,4,29,1,0,0,0,0,6.332061768,15.43163452,993,281,2
2007,4,29,2,0,0,0,0,5.361328125,14.44597778,993,273,2
2007,4,29,3,0,0,0,0,4.505767822,13.57714233,993,270,2
2007,4,29,4,0,0,0,0,3.778564453,12.83849487,993,270,2
2007,4,29,5,0,0,0,0,3.537506104,12.59353027,994,271,2
2007,4,29,6,0,51,346,104,5.44342041,14.52913818,995,273,2
2007,4,29,7,0,90,620,309,9.035186768,18.17540894,995,278,1
2007,4,29,8,0,136,616,468,12.97253418,22.17217407,995,278,1
2007,4,29,9,0,287,392,562,16.86694336,26.12679443,995,273,1
2007,4,29,10,0,348,403,680,20.57374573,29.89364014,994,264,1
2007,4,29,11,0,325,589,855,23.34721375,32.71428833,994,251,1
2007,4,29,12,0,373,526,860,24.82038879,34.21346436,993,252,1
2007,4,29,13,0,372,447,774,25.42651367,34.83049927,992,259,2
2007,4,29,14,0,214,718,803,25.21711731,34.6173645,992,265,2
2007,4,29,15,0,129,843,716,24.10725403,33.48775635,991,273,2
2007,4,29,16,0,114,766,524,22.20617676,31.55373535,991,279,3
2007,4,29,17,0,90,628,309,19.53425598,28.8371521,991,286,3
2007,4,29,18,0,51,348,103,15.57202148,24.81182251,992,291,3
2007,4,29,19,0,0,0,0,12.53588867,21.72908936,993,290,3
2007,4,29,20,0,0,0,0,10.24810791,19.40670166,994,288,3
2007,4,29,21,0,0,0,0,8.183624268,17.31112061,994,284,3
2007,4,29,22,0,0,0,0,6.528625488,15.63103638,994,279,2
2007,4,29,23,0,0,0,0,5.269989014,14.35308228,994,274,2
2007,4,30,0,0,0,0,0,4.219787598,13.28655396,994,270,2
2007,4,30,1,0,0,0,0,3.258117676,12.30968628,994,266,2
2007,4,30,2,0,0,0,0,2.312683105,11.34893188,994,268,2
2007,4,30,3,0,0,0,0,1.495422363,10.51818237,994,273,2
2007,4,30,4,0,0,0,0,0.841339111,9.853082275,995,276,2
2007,4,30,5,0,0,0,0,0.933441162,9.94677124,995,274,1
2007,4,30,6,0,53,359,109,3.406097412,12.4598938,995,262,1
2007,4,30,7,0,91,629,315,7.339202881,16.4538208,995,259,1
2007,4,30,8,0,114,763,528,11.29772949,20.47200928,995,259,1
2007,4,30,9,0,129,838,718,15.00390625,24.23464355,995,267,1
2007,4,30,10,0,139,881,866,18.29441833,27.57705078,994,279,1
2007,4,30,11,0,145,903,959,21.01043701,30.33764038,994,293,1
2007,4,30,12,0,147,909,990,22.5877533,31.94173584,993,303,2
2007,4,30,13,0,278,673,884,23.13380432,32.49727783,992,308,2
2007,4,30,14,0,390,282,623,22.86177063,32.22057495,991,310,2
2007,4,30,15,0,195,638,641,21.80929565,31.15010986,991,310,3
2006,4,30,16,0,110,746,512,18.28819275,27.57094727,991,321,4
2006,4,30,17,0,87,612,303,16.62332153,25.87960205,991,317,3
2006,4,30,18,0,50,343,102,14.08551025,23.3024231,991,310,3
2006,4,30,19,0,0,0,0,12.13793945,21.32518921,992,307,3
2006,4,30,20,0,0,0,0,10.71533203,19.88109741,992,305,3
2006,4,30,21,0,0,0,0,9.325164795,18.47002563,992,300,3
2006,4,30,22,0,0,0,0,7.946136475,17.07027588,992,295,3
2006,4,30,23,0,0,0,0,6.707794189,15.8131958,992,292,2
2006,5,1,0,0,0,0,0,5.589447021,14.67778931,992,290,2
2006,5,1,1,0,0,0,0,4.585266113,13.65813599,992,289,2
2006,5,1,2,0,0,0,0,3.795349121,12.85582886,991,290,2
2006,5,1,3,0,0,0,0,3.212158203,12.2633606,992,294,2
2006,5,1,4,0,0,0,0,2.772399902,11.81655273,992,298,2
2006,5,1,5,0,0,0,0,2.955047607,12.00213013,992,299,2
2006,5,1,6,0,52,361,110,5.143096924,14.2244812,992,297,1
2006,5,1,7,0,89,623,314,8.827758789,17.96514282,993,300,1
2006,5,1,8,0,111,756,524,12.63186646,21.82653198,993,307,1
2006,5,1,9,0,126,831,713,15.88131714,25.12587891,993,310,1
2006,5,1,10,0,136,875,860,18.66915894,27.95794067,992,311,1
2006,5,1,11,0,141,898,954,20.86424255,30.18911133,992,315,1
2006,5,1,12,0,359,538,860,21.91465759,31.25725708,991,315,1
2006,5,1,13,0,141,898,952,22.17288208,31.51989136,991,315,2
2006,5,1,14,0,136,875,858,21.80477905,31.14553223,990,315,3
2006,5,1,15,0,126,831,709,20.82843018,30.15276489,991,316,3
2006,5,1,16,0,111,757,520,19.24597168,28.54424438,990,316,3
2006,5,1,17,0,126,313,237,17.10284424,26.36669312,991,315,3
2006,5,1,18,0,51,356,106,14.00219727,23.21785889,991,310,3
2006,5,1,19,0,0,0,0,11.72756958,20.90865479,992,308,3
2006,5,1,20,0,0,0,0,10.19528198,19.35332642,992,307,3
2006,5,1,21,0,0,0,0,8.762481689,17.8989502,992,304,2
2006,5,1,22,0,0,0,0,7.397796631,16.51372681,992,300,2
2006,5,1,23,0,0,0,0,6.142547607,15.2394043,992,296,2
2006,5,2,0,0,0,0,0,5.002441406,14.08187256,991,292,2
2006,5,2,1,0,0,0,0,3.947509766,13.01049194,991,293,2
2006,5,2,2,0,0,0,0,3.046112061,12.09481201,991,297,2
2006,5,2,3,0,0,0,0,2.793029785,11.83764038,991,302,2
2006,5,2,4,0,0,0,0,2.802185059,11.84691772,991,304,1
2006,5,2,5,0,0,0,0,2.897125244,11.94335327,991,303,1
2006,5,2,6,0,54,380,116,4.699157715,13.77376709,992,299,1
2006,5,2,7,0,90,640,323,8.154998779,17.28231201,992,298,1
2006,5,2,8,0,112,771,535,11.4256897,20.60216675,992,295,1
2006,5,2,9,0,127,844,725,14.93469238,24.1645752,992,306,1
2006,5,2,10,0,136,886,872,17.79769897,27.07250366,992,309,1
2006,5,2,11,0,142,908,965,19.69972229,29.00533447,992,305,1
2006,5,2,12,0,144,915,996,20.69525146,30.01732788,991,303,1
2006,5,2,13,0,142,907,963,21.15750122,30.48735962,990,306,1
2006,5,2,14,0,136,884,867,20.97792053,30.30480347,990,308,2
2006,5,2,15,0,126,839,716,20.24935913,29.56414185,989,308,2
2006,5,2,16,0,111,763,525,18.92425537,28.21740112,989,308,3
2006,5,2,17,0,88,628,312,16.98742676,26.24962769,989,306,3
2006,5,2,18,0,51,361,108,14.02026367,23.23635254,989,302,3
2006,5,2,19,0,0,0,0,11.69915771,20.87999878,990,299,3
2006,5,2,20,0,0,0,0,10.00735474,19.16271362,990,296,3
2006,5,2,21,0,0,0,0,8.428405762,17.56005249,990,293,2
2006,5,2,22,0,0,0,0,7.040161133,16.1508728,990,289,2
2006,5,2,23,0,0,0,0,5.821685791,14.91387329,990,282,2
2006,5,3,0,0,0,0,0,4.758514404,13.834375,990,272,2
2006,5,3,1,0,0,0,0,3.984405518,13.04827271,989,261,2
2006,5,3,2,0,0,0,0,3.2862854,12.33910522,989,255,2
2006,5,3,3,0,0,0,0,2.495056152,11.53518066,989,253,3
2006,5,3,4,0,0,0,0,1.746643066,10.77449951,989,252,2
2006,5,3,5,0,0,0,0,1.517150879,10.54119263,990,253,2
2006,5,3,6,0,54,381,118,3.396911621,12.45128784,990,254,2
2006,5,3,7,0,90,635,322,6.806518555,15.91359863,991,253,2
2006,5,3,8,0,111,763,533,9.991210938,19.14623413,991,248,2
2006,5,3,9,0,126,835,720,12.45758057,21.64977417,991,244,2
2006,5,3,10,0,135,876,865,14.33789063,23.55874023,990,242,2
2006,5,3,11,0,141,897,956,15.69540405,24.93728027,990,244,2
2006,5,3,12,0,412,394,780,16.47668457,25.73079834,989,249,2
2006,5,3,13,0,399,391,753,16.83026123,26.08995972,989,258,2
2006,5,3,14,0,333,440,698,16.8742981,26.134729,988,267,2
2006,5,3,15,0,200,630,645,16.16372681,25.41298828,988,274,2
2006,5,3,16,0,110,752,520,14.52844238,23.75237427,989,280,3
2006,5,3,17,0,88,621,311,12.16363525,21.35152588,989,283,3
2006,5,3,18,0,56,61,66,9.178436279,18.32137451,990,283,3
2006,5,3,19,0,0,0,0,6.711761475,15.81746826,991,279,3
2006,5,3,20,0,0,0,0,4.99798584,14.07729492,991,275,2
2006,5,3,21,0,0,0,0,3.655426025,12.7137085,992,269,2
2006,5,3,22,0,0,0,0,2.61151123,11.65310059,992,261,2
2006,5,3,23,0,0,0,0,1.798583984,10.82689819,992,254,2
2006,5,4,0,0,0,0,0,1.161010742,10.17873535,992,250,2
2006,5,4,1,0,0,0,0,0.674713135,9.684136963,992,247,2
2006,5,4,2,0,0,0,0,0.328186035,9.331628418,992,245,1
2006,5,4,3,0,0,0,0,0.099456787,9.098809814,993,241,1
2006,5,4,4,0,0,0,0,-0.163879395,8.830804443,993,231,1
2006,5,4,5,0,0,0,0,0.250946045,9.252740479,994,219,1
2006,5,4,6,0,54,381,119,2.228668213,11.26357422,994,208,1
2006,5,4,7,0,89,631,323,4.488616943,13.55953369,995,197,0
2006,5,4,8,0,111,757,531,7.325683594,16.44020996,994,194,0
2006,5,4,9,0,125,828,716,10.17178345,19.32921753,994,208,0
2006,5,4,10,0,135,868,860,12.70904541,21.90480957,993,258,0
2006,5,4,11,0,140,889,950,14.59979248,23.8244873,993,285,1
2006,5,4,12,0,142,894,978,15.8946228,25.13939819,992,291,1
2006,5,4,13,0,140,885,944,16.52468872,25.77938232,992,298,2
2006,5,4,14,0,134,862,850,16.49026489,25.7444397,991,304,2
2006,5,4,15,0,124,819,703,15.8132019,25.05678711,991,308,2
2006,5,4,16,0,109,746,518,14.66036987,23.88610229,991,309,2
2006,5,4,17,0,88,617,311,13.00424194,22.20464478,992,309,2
2006,5,4,18,0,52,362,111,10.57836914,19.74212036,992,304,2
2006,5,4,19,0,0,0,0,8.740783691,17.87682495,993,296,2
2006,5,4,20,0,0,0,0,7.680480957,16.80046997,994,288,3
2006,5,4,21,0,0,0,0,6.570495605,15.67357788,994,281,3
2006,5,4,22,0,0,0,0,5.390441895,14.47545776,994,277,3
2006,5,4,23,0,0,0,0,4.259338379,13.32671509,994,276,3
2006,5,5,0,0,0,0,0,3.233062744,12.28417358,994,277,2
2006,5,5,1,0,0,0,0,2.492553711,11.53170166,995,277,2
2006,5,5,2,0,0,0,0,2.037567139,11.06923828,995,278,2
2006,5,5,3,0,0,0,0,1.70010376,10.72619019,995,278,2
2006,5,5,4,0,0,0,0,1.473968506,10.49627075,995,278,2
2006,5,5,5,0,0,0,0,1.822784424,10.85082397,995,278,2
2006,5,5,6,0,55,384,121,4.251159668,13.31820068,996,276,1
2006,5,5,7,0,89,632,325,7.039306641,16.14928589,996,275,1
2006,5,5,8,0,111,758,533,9.685943604,18.83587036,996,278,1
2006,5,5,9,0,125,830,719,12.01403809,21.19906006,996,280,0
2006,5,5,10,0,135,872,864,14.21347046,23.43203125,995,277,1
2006,5,5,11,0,140,894,956,15.99615479,25.2423645,995,274,1
2006,5,5,12,0,142,900,986,17.24661255,26.51253662,994,276,1
2006,5,5,13,0,140,892,952,17.97677612,27.25435791,994,285,2
2006,5,5,14,0,134,868,857,17.93782043,27.21483765,993,294,2
2006,5,5,15,0,124,825,710,17.19628906,26.46151123,992,301,2
2006,5,5,16,0,110,752,523,15.78469849,25.02776489,992,306,3
2006,5,5,17,0,88,622,315,13.73361206,22.94503174,993,309,3
2006,5,5,18,0,53,368,113,11.02737427,20.19777832,993,308,3
2006,5,5,19,0,0,0,0,8.64276123,17.77724609,994,304,3
2006,5,5,20,0,0,0,0,6.878326416,15.98607788,994,300,3
2006,5,5,21,0,0,0,0,5.310516357,14.39421997,995,296,3
2006,5,5,22,0,0,0,0,3.977722168,13.04064331,994,292,3
2006,5,5,23,0,0,0,0,2.857757568,11.90288696,994,288,2
2006,5,6,0,0,0,0,0,1.935119629,10.96532593,994,285,2
2006,5,6,1,0,0,0,0,1.204406738,10.22252808,993,282,2
2006,5,6,2,0,0,0,0,0.796020508,9.807092285,994,284,2
2006,5,6,3,0,0,0,0,0.637298584,9.645562744,995,290,2
2006,5,6,4,0,0,0,0,0.611175537,9.618890381,995,296,2
2006,5,6,5,0,0,0,0,0.769744873,9.780145264,995,295,1
2006,5,6,6,0,55,393,125,2.010223389,11.04128418,996,286,1
2006,5,6,7,0,90,638,329,4.347808838,13.41634521,996,272,1
2006,5,6,8,0,111,763,538,7.011810303,16.12139282,996,266,1
2006,5,6,9,0,125,835,725,9.768432617,18.91967163,995,265,1
2006,5,6,10,0,135,877,870,12.41394043,21.60509644,995,270,2
2006,5,6,11,0,140,898,962,14.47607422,23.69875488,994,278,2
2006,5,6,12,0,142,905,992,15.76052856,25.00313721,993,286,2
2006,5,6,13,0,140,897,957,16.11520386,25.36339722,993,295,2
2006,5,6,14,0,134,874,863,15.68917847,24.93074951,992,301,3
2006,5,6,15,0,125,832,716,14.58117676,23.80562744,992,305,3
2006,5,6,16,0,110,759,529,12.84963989,22.04763184,992,307,3
2006,5,6,17,0,88,632,320,10.56265259,19.72609863,993,307,3
2006,5,6,18,0,53,379,117,7.864990234,16.98781738,993,304,3
2006,5,6,19,0,0,0,0,5.708770752,14.79869995,994,298,3
2006,5,6,20,0,0,0,0,4.238708496,13.30574951,994,295,3
2006,5,6,21,0,0,0,0,3.052307129,12.10048828,995,291,3
2006,5,6,22,0,0,0,0,2.041717529,11.07351074,994,287,2
2006,5,6,23,0,0,0,0,1.220703125,10.2388855,994,286,2
2006,5,7,0,0,0,0,0,0.590606689,9.598168945,994,287,2
2006,5,7,1,0,0,0,0,0.078369141,9.077172852,994,286,2
2006,5,7,2,0,0,0,0,-0.233734131,8.759606934,994,288,2
2006,5,7,3,0,0,0,0,-0.366485596,8.624536133,994,291,2
2006,5,7,4,0,0,0,0,-0.42980957,8.56005249,994,293,1
2006,5,7,5,0,0,0,0,0.077301025,9.075982666,995,296,1
2006,5,7,6,0,56,391,126,2.084259033,11.1166626,995,303,1
2006,5,7,7,0,89,631,328,4.651794434,13.72515259,995,310,1
2006,5,7,8,0,110,755,535,8.052246094,17.17766724,995,317,1
2006,5,7,9,0,125,825,719,11.20730591,20.3802124,995,319,1
2006,5,7,10,0,134,865,861,13.9468689,23.16137085,995,319,1
2006,5,7,11,0,139,884,949,16.23059082,25.48046265,994,318,2
2006,5,7,12,0,141,889,977,17.90361023,27.18001709,994,317,2
2006,5,7,13,0,139,881,943,18.83287048,28.12426147,993,317,2
2006,5,7,14,0,133,857,849,18.90583801,28.19844971,993,318,3
2006,5,7,15,0,123,813,703,18.20680237,27.48815308,992,319,3
2006,5,7,16,0,108,739,517,16.88952637,26.14992676,992,320,4
2006,5,7,17,0,87,610,312,15.04418945,24.27575073,992,321,4
2006,5,7,18,0,53,364,115,12.56237793,21.75600586,992,316,3
2006,5,7,19,0,0,0,0,10.45214844,19.61391602,993,309,3
2006,5,7,20,0,0,0,0,9.091491699,18.23275146,993,304,3
2006,5,7,21,0,0,0,0,7.797210693,16.91896973,994,302,3
2006,5,7,22,0,0,0,0,6.580383301,15.68370972,993,302,3
2006,5,7,23,0,0,0,0,5.489379883,14.5760437,993,303,2
2006,5,8,0,0,0,0,0,4.514984131,13.58660278,993,301,2
2006,5,8,1,0,0,0,0,3.600799561,12.65807495,992,295,2
2006,5,8,2,0,0,0,0,2.707214355,11.75014648,993,290,2
2006,5,8,3,0,0,0,0,1.91809082,10.94814453,993,288,2
2006,5,8,4,0,0,0,0,1.272155762,10.29137573,993,286,2
2006,5,8,5,0,0,0,0,1.518188477,10.54137573,994,284,2
2006,5,8,6,0,57,405,131,3.325805664,12.37838135,994,282,1
2006,5,8,7,0,90,645,336,6.364624023,15.46447144,995,292,1
2006,5,8,8,0,111,768,545,9.59552002,18.74419556,995,298,2
2006,5,8,9,0,125,837,730,12.4730835,21.66515503,995,303,2
2006,5,8,10,0,135,878,874,15.00836182,24.23922119,994,306,2
2006,5,8,11,0,140,900,966,16.90194702,26.16243896,994,308,2
2006,5,8,12,0,142,907,997,18.11029053,27.39003906,993,310,3
2006,5,8,13,0,140,900,963,18.78852844,28.07924805,992,312,3
2006,5,8,14,0,134,878,870,18.79710388,28.08800659,992,315,3
2006,5,8,15,0,125,837,723,18.10809326,27.38790283,992,315,4
2006,5,8,16,0,110,766,536,16.84494019,26.10466919,992,315,4
2006,5,8,17,0,89,640,326,15.09237671,24.32473145,992,313,4
2006,5,8,18,0,55,393,122,12.49740601,21.69005737,992,305,4
2006,5,8,19,0,0,0,0,9.984466553,19.13921509,993,301,4
2006,5,8,20,0,0,0,0,7.956939697,17.08114014,993,299,3
2006,5,8,21,0,0,0,0,6.118896484,15.21514282,994,298,3
2006,5,8,22,0,0,0,0,4.624298096,13.6975647,993,297,3
2006,5,8,23,0,0,0,0,3.448516846,12.50335083,993,297,2
2006,5,9,0,0,0,0,0,2.488800049,11.52828369,992,297,2
2006,5,9,1,0,0,0,0,1.790130615,10.81832275,992,295,2
2006,5,9,2,0,0,0,0,1.358856201,10.37987671,992,293,2
2006,5,9,3,0,0,0,0,1.075653076,10.09197388,991,293,2
2006,5,9,4,0,0,0,0,0.918304443,9.93190918,992,295,3
2006,5,9,5,0,0,0,0,1.486297607,10.50942383,992,296,2
2006,5,9,6,0,57,414,134,4.227844238,13.29503784,992,296,2
2006,5,9,7,0,91,650,340,7.801574707,16.92351685,992,300,2
2006,5,9,8,0,111,771,548,11.30749512,20.48214111,993,304,2
2006,5,9,9,0,125,841,734,14.42669678,23.64876709,992,304,2
2006,5,9,10,0,135,881,878,16.96063232,26.22216187,992,303,2
2006,5,9,11,0,140,902,969,18.80122375,28.09215698,992,306,2
2006,5,9,12,0,142,909,999,19.82072449,29.12828979,992,310,3
2006,5,9,13,0,140,901,965,20.25840759,29.57320557,992,313,3
2006,5,9,14,0,134,879,871,20.10501099,29.41729126,991,317,3
2006,5,9,15,0,125,838,725,19.33354187,28.63320313,991,320,3
2006,5,9,16,0,110,768,538,18.05975342,27.33883057,991,322,3
2006,5,9,17,0,89,643,329,16.28088379,25.53179321,991,321,3
2006,5,9,18,0,55,398,125,13.4815979,22.68926392,992,314,3
2006,5,9,19,0,0,0,0,11.08242798,20.25374756,992,312,3
2006,5,9,20,0,0,0,0,9.592651367,18.74154053,993,311,3
2006,5,9,21,0,0,0,0,8.245117188,17.37371216,993,308,3
2006,5,9,22,0,0,0,0,6.996673584,16.10643921,993,304,3
2006,5,9,23,0,0,0,0,5.849914551,14.9421936,992,301,2
2006,5,10,0,0,0,0,0,4.837768555,13.91448364,992,299,2
2006,5,10,1,0,0,0,0,4.131347656,13.1970459,992,297,2
2006,5,10,2,0,0,0,0,3.64956665,12.70760498,992,296,2
2006,5,10,3,0,0,0,0,3.386810303,12.44066772,992,296,1
2006,5,10,4,0,0,0,0,3.322631836,12.37545166,993,298,1
2006,5,10,5,0,0,0,0,4.337310791,13.40606079,993,301,1
2006,5,10,6,0,57,413,135,7.56262207,16.68078003,994,298,0
2006,5,10,7,0,90,646,339,11.32858276,20.50341187,994,296,0
2006,5,10,8,0,111,767,547,15.65982056,24.90081177,994,303,0
2006,5,10,9,0,125,838,733,19.37469482,28.67485962,994,351,0
2006,5,10,10,0,134,879,878,21.83763123,31.17879639,993,354,0
2006,5,10,11,0,139,900,969,23.46220398,32.83132324,993,324,0
2006,5,10,12,0,141,906,998,24.39137268,33.77684937,992,315,0
